request,response
"GET /assets/chunk-runner-groups-13e1fec0.js HTTP/1.1
Host: github.githubassets.com
Connection: close
Origin: https://github.com
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://github.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Connection: close
Content-Length: 1513
Cache-Control: public, max-age=31536000
Last-Modified: Mon, 19 Oct 2020 16:17:43 GMT
ETag: ""f52ea4a415bf75ad5f6d64c27bbf7d1b""
Content-Type: application/javascript
Server: AmazonS3
Via: 1.1 varnish, 1.1 varnish
Accept-Ranges: bytes
Date: Mon, 25 Jan 2021 15:37:38 GMT
Age: 1213415
X-Served-By: cache-dca17745-DCA, cache-hhn4069-HHN
X-Cache: HIT, HIT
X-Cache-Hits: 2, 13993
X-Timer: S1611589059.785867,VS0,VE0
Vary: Accept-Encoding
Access-Control-Allow-Origin: *
X-Fastly-Request-ID: b3d491dd848f35eed29ef15b2f43df365f78f728"
"GET /v1/pages/Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRJaCeQ51aj5z7ApEhINKEstiRIFbG9naW4aBHRleHQSGQ3OQUx6EghwYXNzd29yZBoIcGFzc3dvcmQSIA3PTcRZEhNyZXF1aXJlZF9maWVsZF9iZjExGgR0ZXh0?alt=proto HTTP/1.1
Host: content-autofill.googleapis.com
Connection: close
X-Goog-Encode-Response-If-Executable: base64
X-Goog-Api-Key: dummytoken
Sec-Fetch-Site: none
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 400 Bad Request
Vary: Origin
Vary: X-Origin
Vary: Referer
Content-Type: application/x-protobuf
Date: Mon, 25 Jan 2021 15:37:39 GMT
Server: ESF
Cache-Control: private
X-XSS-Protection: 0
X-Frame-Options: SAMEORIGIN
X-Content-Type-Options: nosniff
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close
Content-Length: 166"
"POST /_private/browser/stats HTTP/1.1
Host: api.github.com
Connection: close
Content-Length: 19236
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Content-Type: text/plain;charset=UTF-8
Accept: */*
Origin: https://github.com
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
Referer: https://github.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: _octo=GH1.1.59604094.1611589055; logged_in=no; tz=Europe%2FMoscow","HTTP/1.1 200 OK
Date: Mon, 25 Jan 2021 15:37:39 GMT
Content-Type: text/plain
Content-Length: 0
Server: GitHub.com
Status: 200 OK
Cache-Control: no-cache
X-RateLimit-Limit: 60
X-RateLimit-Remaining: 60
X-RateLimit-Reset: 1611592659
x-ratelimit-used: 0
X-GitHub-Media-Type: github.v3; format=json
Access-Control-Expose-Headers: ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, Deprecation, Sunset
Access-Control-Allow-Origin: *
Strict-Transport-Security: max-age=31536000; includeSubdomains; preload
X-Frame-Options: deny
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Referrer-Policy: origin-when-cross-origin, strict-origin-when-cross-origin
Content-Security-Policy: default-src 'none'
Vary: Accept-Encoding, Accept, X-Requested-With
Vary: Accept-Encoding
X-GitHub-Request-Id: E212:1E9D:984468:A3CE96:600EE5C3
connection: close"
"GET /favicons/favicon.svg HTTP/1.1
Host: github.githubassets.com
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: image/avif,image/webp,image/apng,image/*,*/*;q=0.8
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: image
Referer: https://github.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Connection: close
Content-Length: 959
Last-Modified: Tue, 31 Mar 2020 05:17:24 GMT
ETag: ""6d802f68df0c09a4997cfd28eeafd9ff""
Content-Type: image/svg+xml
Server: AmazonS3
Via: 1.1 varnish, 1.1 varnish
Accept-Ranges: bytes
Date: Mon, 25 Jan 2021 15:37:39 GMT
Age: 3033
X-Served-By: cache-dca17752-DCA, cache-hhn4061-HHN
X-Cache: HIT, HIT
X-Cache-Hits: 2, 637
X-Timer: S1611589059.376499,VS0,VE0
Access-Control-Allow-Origin: *
X-Fastly-Request-ID: e8f1f2087421638f77b3bdf51b270c539f23bf72"
"POST /_private/browser/stats HTTP/1.1
Host: api.github.com
Connection: close
Content-Length: 251
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Content-Type: text/plain;charset=UTF-8
Accept: */*
Origin: https://github.com
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
Referer: https://github.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: _octo=GH1.1.59604094.1611589055; logged_in=no; tz=Europe%2FMoscow","HTTP/1.1 200 OK
Date: Mon, 25 Jan 2021 15:37:39 GMT
Content-Type: text/plain
Content-Length: 0
Server: GitHub.com
Status: 200 OK
Cache-Control: no-cache
X-RateLimit-Limit: 60
X-RateLimit-Remaining: 60
X-RateLimit-Reset: 1611592659
x-ratelimit-used: 0
X-GitHub-Media-Type: github.v3; format=json
Access-Control-Expose-Headers: ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, Deprecation, Sunset
Access-Control-Allow-Origin: *
Strict-Transport-Security: max-age=31536000; includeSubdomains; preload
X-Frame-Options: deny
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Referrer-Policy: origin-when-cross-origin, strict-origin-when-cross-origin
Content-Security-Policy: default-src 'none'
Vary: Accept-Encoding, Accept, X-Requested-With
Vary: Accept-Encoding
X-GitHub-Request-Id: E145:13BA:3B5ADD0:414581C:600EE5C3
connection: close"
"POST /session HTTP/1.1
Host: github.com
Connection: close
Content-Length: 415
Cache-Control: max-age=0
Upgrade-Insecure-Requests: 1
Origin: https://github.com
Content-Type: application/x-www-form-urlencoded
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
Sec-Fetch-Site: same-origin
Sec-Fetch-Mode: navigate
Sec-Fetch-User: ?1
Sec-Fetch-Dest: document
Referer: https://github.com/login
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: _octo=GH1.1.59604094.1611589055; logged_in=no; tz=Europe%2FMoscow; _device_id=ab33cc48ce4b26a01d5c5f35561a1392; _gh_sess=xoLO8r0MS%2BSTsC6y1zOdt1eW%2FzVz7jlc4yd15rL7sKjsy%2FsUoj1yOX4sOvshAy4JFLbH4Gcf3%2Bl5TruaQTGkrane2LcJxeeM2jOuSloPEL5lvopmaNROuhBbXqPEVPvu4DnYoxkiFN%2Bv%2FI9KaiIS2wK5%2BVem1ZZ9RSVMwh%2BYEaWnAXAYgEmr%2BoGbOIMr6FrjuyXpVLSjr61167ktUcASr1YdpgU%2FTZJULThJloWeZp7oBsBOPZzv058%2FXCdqPIT9bpkzH1tDmMmKsyEn1FKrcg%3D%3D--hGqiHOtWXzCII74C--zqeeFm2wU8pVUiiq1lXDJw%3D%3D","HTTP/1.1 200 OK
Date: Mon, 25 Jan 2021 15:37:42 GMT
Content-Type: text/html; charset=utf-8
Server: GitHub.com
Status: 200 OK
Vary: X-PJAX
ETag: W/""009da1f904608e81af3d64791638cd5c""
Cache-Control: max-age=0, private, must-revalidate
Set-Cookie: has_recent_activity=1; path=/; expires=Mon, 25 Jan 2021 16:37:42 GMT; secure; HttpOnly; SameSite=Lax
Set-Cookie: _gh_sess=WUZINecmFyYkXRZ%2FhV1MBhTJPKFTmME4fzfbp4i8CHDPm7ltZpLy8PhyLEg6zD4u3RHPS6RzcePXnKuZDjzngPemXrOHW1rFyn1%2BjBH9qPDWczCPwOVdwh9UUiUKddFtb2ABhzMflilwQ3oImjhJ7t5UXYDqgIruHyVT2czhCCD8SAE8xONPgtwInZt1Wdyra428T%2FrARKujMdSM1udjanjuY7hAjMZTIBVbm9Ngrxk%2F5FQBlY2wl4rVeWtJYDVxmFu4cTDdF8hH1BpFUV60eXr1QuOF9UHjCvldLcLv1p4bg9h6er5ibXDnytIzzklovrptiCEe67kck%2FDJ2a1FPdotKjZuTQP4%2F9Znoy5PqCQCkpGaHTXPBiJIUMAyasbg47PsMnNmZDHQb8DTLktobjPV0ZcKi7ZvpgTjNdNzaLpenhv2P8DGUxRb8MK2rhukCVjqoPzSdnxZQfjLZRRBj3096WZbJ4N18rMo65LB2neUC2%2FGWvN680cv3d48wb73Snadt7gayUZ%2BMoDXHEHD4CrWszVrHRwkkQt466dF44ABiqvJsrdfXN6ptxhIsvOk7Ue5Hjk02QiAYD9Gp5Iufg%2FRDeuUxZuZuGdBRTnlUDvySeVIIJ4QlJB1rWNIhHY8IAyuPPyHKrffixdvZ9dF6YJvvEhUEah6JWTSf0EcD%2BFlcVpyC%2BgDsPuUt1DgUCMbBsmisrkwyNOmQXaIfF1AhPm9z2VcHL3bQEbfcFyM%2BtLO9xow%2Buu%2BbwExPdOawnjAVhaiXow09tu%2F1MADO8vXsoOIJsIdL7NLwh0guW4Z3ZaLgNi4zgCi8j0GM2ZrW%2FSgnHyM33OW9atJPChhUNIvFyldmUtwk%2BHkkuWy1XWI12j%2ByDKzVFMJqpyqoOvQCXWZupKUZ5vlJm2Ajr1wG3arSRicica7ZxjpDAu7KtejCkC%2FCGYKc9yrFKwI7iXCffhLU2VUg9odFpYWng%2FmM04x2t55B6mSGw4ULL7qJAs2Maa8T8KOqOfDfCCSFp4%3D--flc%2FQmr9Q8W7B82Z--U%2FIq4eBqsy9j56yw4FaDpg%3D%3D; path=/; secure; HttpOnly; SameSite=Lax
Strict-Transport-Security: max-age=31536000; includeSubdomains; preload
X-Frame-Options: deny
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Referrer-Policy: origin-when-cross-origin, strict-origin-when-cross-origin
Expect-CT: max-age=2592000, report-uri=""https://api.github.com/_private/browser/errors""
Content-Security-Policy: default-src 'none'; base-uri 'self'; block-all-mixed-content; connect-src 'self' uploads.github.com www.githubstatus.com collector.githubapp.com api.github.com github-cloud.s3.amazonaws.com github-production-repository-file-5c1aeb.s3.amazonaws.com github-production-upload-manifest-file-7fdce7.s3.amazonaws.com github-production-user-asset-6210df.s3.amazonaws.com cdn.optimizely.com logx.optimizely.com/v1/events wss://alive.github.com; font-src github.githubassets.com; form-action 'self' github.com gist.github.com; frame-ancestors 'none'; frame-src render.githubusercontent.com; img-src 'self' data: github.githubassets.com identicons.github.com collector.githubapp.com github-cloud.s3.amazonaws.com *.githubusercontent.com; manifest-src 'self'; media-src 'none'; script-src github.githubassets.com; style-src 'unsafe-inline' github.githubassets.com; worker-src github.com/socket-worker-5029ae85.js gist.github.com/socket-worker-5029ae85.js
Vary: Accept-Encoding, Accept, X-Requested-With
Vary: Accept-Encoding
X-GitHub-Request-Id: E18C:79C2:1453437:19A029F:600EE5C6
connection: close
Content-Length: 23392"
"POST /_private/browser/stats HTTP/1.1
Host: api.github.com
Connection: close
Content-Length: 18846
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Content-Type: text/plain;charset=UTF-8
Accept: */*
Origin: https://github.com
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
Referer: https://github.com/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Cookie: _octo=GH1.1.59604094.1611589055; logged_in=no; tz=Europe%2FMoscow","HTTP/1.1 200 OK
Date: Mon, 25 Jan 2021 15:37:43 GMT
Content-Type: text/plain
Content-Length: 0
Server: GitHub.com
Status: 200 OK
Cache-Control: no-cache
X-RateLimit-Limit: 60
X-RateLimit-Remaining: 60
X-RateLimit-Reset: 1611592663
x-ratelimit-used: 0
X-GitHub-Media-Type: github.v3; format=json
Access-Control-Expose-Headers: ETag, Link, Location, Retry-After, X-GitHub-OTP, X-RateLimit-Limit, X-RateLimit-Remaining, X-RateLimit-Used, X-RateLimit-Reset, X-OAuth-Scopes, X-Accepted-OAuth-Scopes, X-Poll-Interval, X-GitHub-Media-Type, Deprecation, Sunset
Access-Control-Allow-Origin: *
Strict-Transport-Security: max-age=31536000; includeSubdomains; preload
X-Frame-Options: deny
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Referrer-Policy: origin-when-cross-origin, strict-origin-when-cross-origin
Content-Security-Policy: default-src 'none'
Vary: Accept-Encoding, Accept, X-Requested-With
Vary: Accept-Encoding
X-GitHub-Request-Id: E349:4DA3:1DFA919:20C789E:600EE5C6
connection: close"
"GET /v1/pages/Chc2LjEuMTcxNS4xNDQyL2VuIChHR0xMKRJaCc756hCEWiR8EhINKEstiRIFbG9naW4aBHRleHQSGQ3OQUx6EghwYXNzd29yZBoIcGFzc3dvcmQSIA0CwdubEhNyZXF1aXJlZF9maWVsZF9kYjE1GgR0ZXh0?alt=proto HTTP/1.1
Host: content-autofill.googleapis.com
Connection: close
X-Goog-Encode-Response-If-Executable: base64
X-Goog-Api-Key: dummytoken
Sec-Fetch-Site: none
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: empty
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 400 Bad Request
Vary: Origin
Vary: X-Origin
Vary: Referer
Content-Type: application/x-protobuf
Date: Mon, 25 Jan 2021 15:37:43 GMT
Server: ESF
Cache-Control: private
X-XSS-Protection: 0
X-Frame-Options: SAMEORIGIN
X-Content-Type-Options: nosniff
Alt-Svc: h3-29="":443""; ma=2592000,h3-T051="":443""; ma=2592000,h3-Q050="":443""; ma=2592000,h3-Q046="":443""; ma=2592000,h3-Q043="":443""; ma=2592000,quic="":443""; ma=2592000; v=""46,43""
Connection: close
Content-Length: 166"
"GET / HTTP/1.1
Host: ya.ru
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9
Connection: close","HTTP/1.1 302 Found
Cache-Control: no-cache,no-store,max-age=0,must-revalidate
Connection: Close
Content-Length: 0
Date: Mon, 25 Jan 2021 15:38:03 GMT
Expires: Mon, 25 Jan 2021 15:38:04 GMT
Last-Modified: Mon, 25 Jan 2021 15:38:04 GMT
Location: https://ya.ru/
P3P: policyref=""/w3c/p3p.xml"", CP=""NON DSP ADM DEV PSD IVDo OUR IND STP PHY PRE NAV UNI""
Set-Cookie: yandexuid=2268324541611589083; Expires=Thu, 23-Jan-2031 15:38:03 GMT; Domain=.ya.ru; Path=/; Secure; SameSite=None
Set-Cookie: yuidss=2268324541611589083; Expires=Thu, 23-Jan-2031 15:38:03 GMT; Domain=.ya.ru; Path=/; Secure; SameSite=None
Set-Cookie: is_gdpr=0; Path=/; Domain=.ya.ru; Expires=Wed, 25 Jan 2023 15:38:03 GMT; SameSite=None; Secure
Set-Cookie: is_gdpr_b=CO73CRCCGigC; Path=/; Domain=.ya.ru; Expires=Wed, 25 Jan 2023 15:38:03 GMT; SameSite=None; Secure
X-Content-Type-Options: nosniff"
"GET / HTTP/1.1
Host: ya.ru
Connection: close
Upgrade-Insecure-Requests: 1
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
Sec-Fetch-Site: none
Sec-Fetch-Mode: navigate
Sec-Fetch-User: ?1
Sec-Fetch-Dest: document
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 Ok
Accept-CH: Viewport-Width, DPR, Device-Memory, RTT, Downlink, ECT
Accept-CH-Lifetime: 31536000
Cache-Control: no-cache,no-store,max-age=0,must-revalidate
Connection: Close
Content-Security-Policy: child-src mc.yandex.ru mc.yandex.md blob: 'self';report-uri https://csp.yandex.net/csp?project=morda&from=morda.yaru.ru&showid=1611589084.214.100092.4582&h=stable-morda-yaru-vla-yp-5&csp=new&date=20210125&yandexuid=3925796931611589084;img-src favicon.yandex.net yastatic.net mc.yandex.ru data: 'self' avatars.mds.yandex.net mc.admetrica.ru mc.yandex.com *.verify.yandex.ru yandex.ru;style-src 'unsafe-inline';connect-src mc.admetrica.ru wss://webasr.voicetech.yandex.net yandex.ru mc.yandex.ru;script-src 'nonce-0v+R+R1LyodUWbTuRUtQLQ==' yastatic.net mc.yandex.ru yandex.ru;default-src 'none'
Content-Type: text/html; charset=UTF-8
Date: Mon, 25 Jan 2021 15:38:04 GMT
Expires: Mon, 25 Jan 2021 15:38:04 GMT
Last-Modified: Mon, 25 Jan 2021 15:38:04 GMT
P3P: policyref=""/w3c/p3p.xml"", CP=""NON DSP ADM DEV PSD IVDo OUR IND STP PHY PRE NAV UNI""
Set-Cookie: yp=1614181084.ygu.1; Expires=Thu, 23-Jan-2031 15:38:04 GMT; Domain=.ya.ru; Path=/; Secure; SameSite=None
Set-Cookie: mda=0; Expires=Tue, 25-May-2021 15:38:04 GMT; Domain=.ya.ru; Path=/
Set-Cookie: yandex_gid=43; Expires=Wed, 24-Feb-2021 15:38:04 GMT; Domain=.ya.ru; Path=/; Secure; SameSite=None
Set-Cookie: yandexuid=3925796931611589084; Expires=Thu, 23-Jan-2031 15:38:04 GMT; Domain=.ya.ru; Path=/; Secure; SameSite=None
Set-Cookie: yuidss=3925796931611589084; Expires=Thu, 23-Jan-2031 15:38:04 GMT; Domain=.ya.ru; Path=/; Secure; SameSite=None
Set-Cookie: is_gdpr=0; Path=/; Domain=.ya.ru; Expires=Wed, 25 Jan 2023 15:38:04 GMT; SameSite=None; Secure
Set-Cookie: is_gdpr_b=CO73CRCCGigC; Path=/; Domain=.ya.ru; Expires=Wed, 25 Jan 2023 15:38:04 GMT; SameSite=None; Secure
Set-Cookie: i=6oeUnRJAcUsVbidnkbHM+JArLxCf02JaZwq68uvB4F36uESxW032rSEYE+BE5VX49oA8GO82KXtknnVQsnOfoROpLDE=; Expires=Wed, 25-Jan-2023 15:38:04 GMT; Domain=.ya.ru; Path=/; Secure; HttpOnly; SameSite=None
X-Content-Type-Options: nosniff
X-Frame-Options: DENY
Content-Length: 59648"
"GET /jquery/1.8.3/jquery.min.js HTTP/1.1
Host: yastatic.net
Connection: close
Origin: https://ya.ru
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://ya.ru/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Server: nginx/1.17.9
Date: Mon, 25 Jan 2021 15:38:04 GMT
Content-Type: application/x-javascript
Content-Length: 93637
Connection: close
Access-Control-Allow-Origin: *
Cache-Control: public, max-age=31556952
Etag: ""7074f7b9b8a15d0a2fa126014345987c""
Expires: Fri, 29 Oct 2021 15:38:24 GMT
Last-Modified: Mon, 12 Nov 2018 13:13:40 GMT
NEL: {""report_to"": ""network-errors"", ""max_age"": 600, ""success_fraction"": 0.001, ""failure_fraction"": 0.01}
Report-To: { ""group"": ""network-errors"", ""max_age"": 600, ""endpoints"": [ { ""url"": ""https://dr.yandex.net/nel""}]}
Strict-Transport-Security: max-age=43200000; includeSubDomains;
Timing-Allow-Origin: *
Vary: Accept-Encoding
X-Nginx-Request-Id: 59187e27fcc137d0
Accept-Ranges: bytes"
"GET /s3/home-static/_/V/w/oOVJGXMaN3LP6rLrWy20fEYlc.js HTTP/1.1
Host: yastatic.net
Connection: close
Origin: https://ya.ru
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: */*
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: script
Referer: https://ya.ru/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Server: nginx/1.17.9
Date: Mon, 25 Jan 2021 15:38:04 GMT
Content-Type: application/javascript
Connection: close
Access-Control-Allow-Origin: *
Cache-Control: public, max-age=31556952
Etag: W/""923f24ffb1b34ea5cd3727bd8a77d160""
Expires: Tue, 25 Jan 2022 21:27:16 GMT
Last-Modified: Mon, 25 Jan 2021 12:57:04 GMT
NEL: {""report_to"": ""network-errors"", ""max_age"": 600, ""success_fraction"": 0.001, ""failure_fraction"": 0.01}
Report-To: { ""group"": ""network-errors"", ""max_age"": 600, ""endpoints"": [ { ""url"": ""https://dr.yandex.net/nel""}]}
Strict-Transport-Security: max-age=43200000; includeSubDomains;
Timing-Allow-Origin: *
Vary: Accept-Encoding
X-Nginx-Request-Id: 7761323b4b2d0b09
Content-Length: 181245"
"GET /s3/home-static/_/o/p/gUBBX8WZqmSesz-PjnRuK7msk.svg HTTP/1.1
Host: yastatic.net
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: image/avif,image/webp,image/apng,image/*,*/*;q=0.8
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: image
Referer: https://ya.ru/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Server: nginx/1.17.9
Date: Mon, 25 Jan 2021 15:38:04 GMT
Content-Type: image/svg+xml
Connection: close
Access-Control-Allow-Origin: *
Cache-Control: public, max-age=31556952
Etag: W/""76c1cf6a7b7a2942b5cefe11b2643d0d""
Expires: Tue, 25 Jan 2022 21:23:13 GMT
Last-Modified: Mon, 25 Jan 2021 12:57:16 GMT
NEL: {""report_to"": ""network-errors"", ""max_age"": 600, ""success_fraction"": 0.001, ""failure_fraction"": 0.01}
Report-To: { ""group"": ""network-errors"", ""max_age"": 600, ""endpoints"": [ { ""url"": ""https://dr.yandex.net/nel""}]}
Strict-Transport-Security: max-age=43200000; includeSubDomains;
Timing-Allow-Origin: *
Vary: Accept-Encoding
X-Nginx-Request-Id: ddd51a2e161b2ef5
Content-Length: 548"
"GET /islands/_/eS-nxtWWJ1LfBWLfd096swuFjH4.svg HTTP/1.1
Host: yastatic.net
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: image/avif,image/webp,image/apng,image/*,*/*;q=0.8
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: image
Referer: https://ya.ru/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Server: nginx/1.17.9
Date: Mon, 25 Jan 2021 15:38:04 GMT
Content-Type: image/svg+xml
Content-Length: 169
Connection: close
Access-Control-Allow-Origin: *
Cache-Control: public, max-age=31556952
Etag: ""5a8d0f6397229ce43d834e3b83ef1fce""
Expires: Tue, 25 Jan 2022 21:25:45 GMT
Last-Modified: Mon, 09 Sep 2019 22:39:11 GMT
NEL: {""report_to"": ""network-errors"", ""max_age"": 600, ""success_fraction"": 0.001, ""failure_fraction"": 0.01}
Report-To: { ""group"": ""network-errors"", ""max_age"": 600, ""endpoints"": [ { ""url"": ""https://dr.yandex.net/nel""}]}
Strict-Transport-Security: max-age=43200000; includeSubDomains;
Timing-Allow-Origin: *
Vary: Accept-Encoding
X-Nginx-Request-Id: f288cd3f8a7f90dc
Accept-Ranges: bytes"
"GET /s3/home-static/_/W/s/9fkhsVhseQ-JJcxiLZwCHjhHY.svg HTTP/1.1
Host: yastatic.net
Connection: close
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36
Accept: image/avif,image/webp,image/apng,image/*,*/*;q=0.8
Sec-Fetch-Site: cross-site
Sec-Fetch-Mode: no-cors
Sec-Fetch-Dest: image
Referer: https://ya.ru/
Accept-Encoding: gzip, deflate
Accept-Language: en-US,en;q=0.9","HTTP/1.1 200 OK
Server: nginx/1.17.9
Date: Mon, 25 Jan 2021 15:38:04 GMT
Content-Type: image/svg+xml
Connection: close
Access-Control-Allow-Origin: *
Cache-Control: public, max-age=31556952
Etag: W/""fe5127e7f02379f48d3513ed31537a66""
Expires: Tue, 25 Jan 2022 21:27:16 GMT
Last-Modified: Mon, 25 Jan 2021 12:57:04 GMT
NEL: {""report_to"": ""network-errors"", ""max_age"": 600, ""success_fraction"": 0.001, ""failure_fraction"": 0.01}
Report-To: { ""group"": ""network-errors"", ""max_age"": 600, ""endpoints"": [ { ""url"": ""https://dr.yandex.net/nel""}]}
Strict-Transport-Security: max-age=43200000; includeSubDomains;
Timing-Allow-Origin: *
Vary: Accept-Encoding
X-Nginx-Request-Id: 111eafd8e4e61f0f
Content-Length: 2593"
